"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","runtimeMinutes","genre","averageRating","Director","Star1","Star2"
"tt21848358","movie","Jogi","Jogi",0,2022,116,"Drama","7.1","Ali Abbas Zafar","Diljit Dosanjh","Kumud Mishra"
"tt21853596","movie","The Island","The Island",0,2023,93,"Action","4.7","Shaun Paul Piccinino","Michael Jai White","Gillian White"
"tt21906206","movie","Hotel for the Holidays","Hotel for the Holidays",0,2022,84,"Comedy","5.2","Ron Oliver","Madelaine Petsch","Mena Massoud"
"tt21908676","movie","Neeyat","Neeyat",0,2023,134,"Crime","5.3","Anu Menon","Vidya Balan","Ram Kapoor"
"tt21908892","movie","Kotha Kothaga","Kotha Kothaga",0,2022,120,"Drama","7.4","Hanumaan Vasamsetty","Ajay","Anand"
"tt21909764","movie","My Fault","Culpa mía",0,2023,117,"Drama","6.2","Domingo González","Nicole Wallace","Gabriel Guevara"
"tt21909844","movie","Prestij Meselesi","Prestij Meselesi",0,2023,120,"Biography","6.1","Mahsun Kirmizigül","Ali Erkin Acir","Kerem Atasavun"
"tt21955196","movie","Stolen","Stöld",0,2024,105,"Drama","5.7","Elle Márjá Eira","Martin Wallström","Dakota Trancher Williams"
"tt21957774","movie","Irish Wish","Irish Wish",0,2024,93,"Comedy","5.2","Janeen Damian","Lindsay Lohan","Ed Speleers"
"tt21959422","movie","Retrograde","Retrograde",0,2022,94,"Documentary","7.4","Matthew Heineman","Matthew Heineman","Matthew Heineman"
"tt22004344","movie","Snack Shack","Snack Shack",0,2024,112,"Comedy","6.9","Adam Rehmeier","Conor Sherry","Gabriel LaBelle"
"tt22010428","movie","BTS: Permission to Dance on Stage - LA","BTS: Permission to Dance on Stage - LA",0,2022,130,"Documentary","8.5","Jun-Soo Park","BTS","RM"
"tt22010586","movie","Capturing the Killer Nurse","Capturing the Killer Nurse",0,2022,94,"Crime","6.4","Tim Travers Hawkins","Charles Cullen","Amy Loughren"
"tt2201261","movie","The Sky Is Everywhere","The Sky Is Everywhere",0,2022,103,"Drama","5.6","Josephine Decker","Grace Kaufman","Jacques Colimon"
"tt22016156","movie","The Abyss","Avgrunden",0,2023,103,"Action","5.3","Richard Holm","Tuva Novotny","Peter Franzén"
"tt22022452","movie","Inside Out 2","Inside Out 2",0,2024,96,"Adventure","7.9","Kelsey Mann","Amy Poehler","Maya Hawke"
"tt22023218","movie","You'll Never Find Me","You'll Never Find Me",0,2023,100,"Horror","5.8","Josiah Allen","Brendan Rock","Jordan Cowan"
"tt22027654","movie","Jaya Jaya Jaya Jaya Hey","Jaya Jaya Jaya Jaya Hey",0,2022,145,"Comedy","7.7","Vipin Das","Darshana Rajendran","Basil Joseph"
"tt22036922","movie","Mr. King","Mr. King",0,2023,145,"Drama","5","Sashidhar Chavali","Tanikella Bharani","S.S. Kanchi"
"tt22037066","movie","Malikappuram","Malikappuram",0,2022,121,"Action","7.4","Vishnu Sasi Shankar","Unni Mukundan","Unni Mukundan"
"tt22037984","movie","Silver and the Book of Dreams","Silber und das Buch der Träume",0,2023,92,"Drama","5.5","Helena Hufnagel","Jana McKinnon","Rhys Mannion"
"tt22085392","movie","Satanic Hispanics","Satanic Hispanics",0,2022,112,"Horror","5.8","Alejandro Brugués","Efren Ramirez","Greg Grunberg"
"tt22086334","movie","Dream Girl 2","Dream Girl 2",0,2023,134,"Comedy","5.2","Raaj Shaandilyaa","Ayushmann Khurrana","Ayushmann Khurrana"
"tt22091698","movie","Someone Borrowed","Esposa de Aluguel",0,2022,107,"Comedy","5.7","Cris D'Amato","Caio Castro","Thati Lopes"
"tt22099068","movie","Code Name: Tiranga","Code Name: Tiranga",0,2022,137,"Action","3.3","Ribhu Dasgupta","Parineeti Chopra","Parineeti Chopra"
"tt22203026","movie","Englemageren","Englemageren",0,2023,94,"Crime","5.3","Esben Tønnesen","Julie R. Ølgaard","Roland Møller"
"tt22207152","movie","A Christmas Mystery","A Christmas Mystery",0,2022,87,"Comedy","5.9","Alex Ranarivelo","Violet McGraw","Santino Barnard"
"tt22207772","movie","GeetaSakshigaa","GeetaSakshigaa",0,2023,136,"Drama","6.5","Anthony Mattipalli","Aadarsh","Rajiv Kumar Aneja"
"tt22207786","movie","Red Rooms","Les Chambres rouges",0,2023,118,"Crime","7","Pascal Plante","Juliette Gariépy","Laurie Babin"
"tt22208468","movie","Kutsal Damacana 4","Kutsal Damacana 4",0,2023,96,"Comedy","2.8","Kamil Cetin","Safak Sezer","Ersin Korkut"
"tt22208480","movie","My Apologies","Özür Dilerim",0,2023,110,"Comedy","4.4","Ibrahim Büyükak","Ibrahim Büyükak","Oguzhan Koç"
"tt22227936","movie","Gorgeous","Cici",0,2022,151,"Drama","7.1","Berkun Oya","Ayça Bingöl","Ayça Bingöl"
"tt22394694","movie","Detective Knight: Redemption","Detective Knight: Redemption",0,2022,97,"Action","4","Edward Drake","Bruce Willis","Lochlyn Munro"
"tt22394702","movie","Detective Knight: Independence","Detective Knight: Independence",0,2023,91,"Action","3.4","Edward Drake","Bruce Willis","Jack Kilmer"
"tt22398528","movie","Alice in Terrorland","Alice in Terrorland",0,2023,77,"Horror","3.1","Richard John Taylor","Rula Lenska","Jon-Paul Gates"
"tt22440764","movie","I Am Vanessa Guillen","I Am Vanessa Guillen",0,2022,95,"Crime","6.3","Christy Wegener","Vanessa Guillén","Gloria Guillén"
"tt22444570","movie","Ponniyin Selvan: Part Two","Ponniyin Selvan: Part Two",0,2023,164,"Action","7.3","Mani Ratnam","Vikram","Karthi"
"tt22450920","movie","Treasure","Hazine",0,2022,104,"Comedy","5.5","Canbert Yerguz","Çaglar Çorumlu","Boran Kuzum"
"tt22462104","movie","Punorjonmo 3","Punorjonmo 3",0,2022,86,"Horror","7.8","Vicky Zahed","Afran Nisho","Mehazabien Chowdhury"
"tt22543326","movie","Maaveeran","Maaveeran",0,2023,163,"Action","7.4","Madonne Ashwin","Sivakarthikeyan","Aditi Shankar"
"tt22742070","movie","The Abandoned","Cha wu ci xin",0,2022,128,"Crime","6.2","Ying-Ting Tseng","Janine Chun-Ning Chang","Ethan Juan"
"tt22742964","movie","Marry My Dead Body","Guan yu wo han gui bian cheng jia ren de na jian shi",0,2022,130,"Action","7","Wei-Hao Cheng","Greg Han Hsu","Po-Hung Lin"
"tt22743064","movie","Yaariyan 2","Yaariyan 2",0,2023,148,"Comedy","5.1","Radhika Rao","Divya Khosla Kumar","Meezaan Jafri"
"tt22751230","movie","Slum Dog Husband","Slum Dog Husband",0,2023,122,"Comedy","6.6","A.R. Sreedhar","Mohammad Ali","Ameena"
"tt22807194","movie","Pyaari - Tarawali the True Story","Pyaari - Tarawali the True Story",0,2023,143,"Drama","8.1","Rajneesh Dubey","Dolly Tomar","Rajneesh Dubey"
"tt22814692","movie","Holiday Harmony","Holiday Harmony",0,2022,110,"Comedy","6.2","Shaun Paul Piccinino","Annelise Cepero","Jeremy Sumpter"
"tt22818604","movie","Kaathal - The Core","Kaathal - The Core",0,2023,114,"Crime","7.5","Jeo Baby","Mammootty","Jyotika"
"tt22938854","movie","Unstoppable","Unstoppable",0,2023,110,"Comedy","5.7","Diamond Ratna Babu","VJ Sunny","Sapthagiri"
"tt22939186","movie","Arcadian","Arcadian",0,2024,92,"Action","5.5","Benjamin Brewer","Nicolas Cage","Jaeden Martell"
"tt22964884","movie","Upon Entry","Upon Entry",0,2022,77,"Drama","7","Alejandro Rojas","Alberto Ammann","Bruna Cusí"
"tt23036080","movie","Thank You for Coming","Thank You for Coming",0,2023,119,"Comedy","4.1","Karan Boolani","Bhumi Pednekar","Dolly Singh"
"tt23037488","movie","One Ranger","One Ranger",0,2023,95,"Action","5","Jesse V. Johnson","Thomas Jane","Dean Jagger"
"tt23043386","movie","Organic Mama Hybrid Alludu","Organic Mama Hybrid Alludu",0,2023,148,"Action","4.1","S.V. Krishna Reddy","Mohammad Ali","Krishna Bhagavaan"
"tt2304637","movie","Flag Day","Flag Day",0,2021,109,"Crime","5.4","Sean Penn","Mitchell McCormick","Tom Anniko"
"tt23047172","movie","Too Much Love","Çok Ask",0,2023,100,"Comedy","4","Kivanç Baruönü","Hasan Can Kaya","Büsra Pekin"
"tt23049206","movie","Just the Two of Us","L'amour et les forêts",0,2023,105,"Drama","6.6","Valérie Donzelli","Virginie Efira","Virginie Efira"
"tt23049270","movie","Do Not Disturb","Do Not Disturb",0,2023,114,"Comedy","6.3","Cem Yilmaz","Cem Yilmaz","Ahsen Eroglu"
"tt23052532","movie","Mark Antony","Mark Antony",0,2023,150,"Action","6.7","Adhik Ravichandran","Vishal","Vishal"
"tt23058594","movie","Focus","Focus",0,2022,119,"Action","7.8","G Surya Teja","Muskan Arora","Raghu Babu"
"tt23060796","movie","There's Something in the Barn","There's Something in the Barn",0,2023,100,"Comedy","5.5","Magnus Martens","Martin Starr","Amrita Acharia"
"tt23219684","movie","Mighty Morphin Power Rangers: Once & Always","Mighty Morphin Power Rangers: Once & Always",0,2023,55,"Action","5.7","Charlie Haskell","Walter Jones","Walter Jones"
"tt23379618","movie","Clue","Clue",0,2022,111,"Drama","7.8","Ramesh Rana","Pruthvi Shekhar","Sabeena Jasmine"
"tt23423222","movie","#Kaadal Kahaani","#Kaadal Kahaani",0,2022,93,"Comedy","7.8","Vinay Muppalla","Anirudh Sameer","Aishwarya Kandrakota"
"tt23556408","movie","The Collective","The Collective",0,2023,86,"Action","3.3","Tom DeNucci","Lucas Till","Ruby Rose"
"tt23556804","movie","Take Your Pills: Xanax","Take Your Pills: Xanax",0,2022,79,"Documentary","6.1","Blair Foster","Tracy Dennis-Tiwary","Phoebe Gavin"
"tt23557940","movie","Dsp","DSP",0,2022,144,"Action","3.5","Ponram","Pugazh","Vijay Sethupathi"
"tt23558124","movie","Singapore Saloon","Singapore Saloon",0,2024,137,"Comedy","6","Gokul","Lokesh Kanagaraj","Sathyaraj"
"tt23561236","movie","American Fiction","American Fiction",0,2023,117,"Comedy","7.5","Cord Jefferson","Jeffrey Wright","Tracee Ellis Ross"
"tt23571908","movie","Chris Rock: Selective Outrage","Chris Rock: Selective Outrage",0,2023,69,"Comedy","6.8","Joel Gallen","Chris Rock","Joel Gallen"
"tt23573936","movie","Comandante","Comandante",0,2023,120,"Biography","6.6","Edoardo De Angelis","Pierfrancesco Favino","Johan Heldenbergh"
"tt23576400","movie","Seetharamapuramlo Okapremajanta","Seetharamapuramlo Okapremajanta",0,2022,135,"Family","6.2","M Vinay Babu","Ranadheer","Nandini"
"tt23709962","movie","Patna Shukla","Patna Shukla",0,2024,125,"Drama","5.6","Vivek Budakoti","Sristi Keshri","Raveena Tandon"
"tt23722792","movie","I Believe in Santa","I Believe in Santa",0,2022,89,"Comedy","4.5","Alex Ranarivelo","Christina Moore","John Ducey"
"tt23726308","movie","Masooda","Masooda",0,2022,160,"Horror","7.2","Sai Kiran","Thiruveer","Bandhavi Sridhar"
"tt23782248","movie","Custody","Custody",0,2023,148,"Action","5.8","Venkat Prabhu","Naga Chaitanya Akkineni","Krithi Shetty"
"tt23782662","movie","Private Lesson","Özel Ders",0,2022,89,"Comedy","4.7","Kivanç Baruönü","Bensu Soral","Halit Özgür Sari"
"tt23785128","movie","Founders Day","Founders Day",0,2023,106,"Comedy","4.4","Erik Bloomquist","Naomi Grace","Devin Druid"
"tt23790418","movie","Christmas as Usual","Så var det jul igjen",0,2023,88,"Comedy","5.4","Petter Holmsen","Ida Ursin-Holm","Kanan Gill"
"tt23790740","movie","Srikanth","Srikanth",0,2024,134,"Biography","7.8","Tushar Hiranandani","Sukhita Aiyar","Alaya F"
"tt23790924","movie","Vincent Must Die","Vincent doit mourir",0,2023,115,"Comedy","6.5","Stéphan Castang","Karim Leklou","Vimala Pons"
"tt23804378","movie","Three of Us","Three of Us",0,2022,99,"Drama","7.5","Avinash Arun","Shefali Shah","Jaideep Ahlawat"
"tt23852952","movie","Pelosi in the House","Pelosi in the House",0,2022,109,"Biography","5.7","Alexandra Pelosi","Nancy Pelosi","Paul Michael Vos"
"tt23862640","movie","Pamasahe","Pamasahe",0,2022,104,"Drama","5.3","Roman Perez Jr.","Azi Acosta","Mark Anthony Fernandez"
"tt23864864","movie","Joram","Joram",0,2023,119,"Action","6.6","Devashish Makhija","Manoj Bajpayee","Manoj Bajpayee"
"tt23865712","movie","Kadak Singh","Kadak Singh",0,2023,128,"Drama","6.3","Aniruddha Roy Chowdhury","Pankaj Tripathi","Pankaj Tripathi"
"tt24059568","movie","Korameenu","Korameenu",0,2022,124,"Drama","7","Sripathy Karri","Anveesha","Hanish Ashok"
"tt24059780","movie","Virupaksha","Virupaksha",0,2023,145,"Action","7.2","Karthik Varma Dandu","Sai Dharam Tej","Samyuktha Menon"
"tt24060354","movie","Hwjn","HWJN",0,2023,126,"Fantasy","7.1","Yasir Alyasiri","Baraa Alem","Naif Aldaferi"
"tt24067680","movie","Run Baby Run","Run Baby Run",0,2023,131,"Action","6.3","Jiyen Krishnakumar","Aishwarya Rajesh","RJ Balaji"
"tt21825858","movie","Call Me Chihiro","Chihirosan",0,2023,131,"Drama","6.9","Rikiya Imaizumi","Kasumi Arimura","Hana Toyoshima"
"tt21827144","movie","Akasha Veedullo","Akasha Veedullo",0,2022,146,"Drama","6.7","Gautham Krishna.D","Gautham Krishna.D","Pujita Ponnada"
"tt2183014","movie","Love at First Sight","Love at First Sight",0,2023,91,"Drama","6.8","Vanessa Caswill","Haley Lu Richardson","Ben Hardy"
"tt21830902","movie","Upgraded","Upgraded",0,2024,104,"Comedy","6.1","Carlson Young","Camila Mendes","Archie Renaux"
"tt21833376","movie","Dovbush","Dovbush",0,2023,124,"Action","7.6","Oles Sanin","Sergey Strelnikov","Oleksiy Hnatkovskyy"
"tt21833834","movie","Limbo","Limbo",0,2023,108,"Crime","6.1","Ivan Sen","Simon Baker","Rob Collins"
"tt21835934","movie","August 16 1947","August 16 1947",0,2023,144,"Action","6.7","N.S. Ponkumar","Gautham Karthik","Revathy"
"tt21836538","movie","The Figo Affair: The Transfer that Changed Football","The Figo Affair: The Transfer That Changed Football",0,2022,105,"Biography","7.1","Ben Nicholas","Roberto Carlos","José Ramón de la Morena"
"tt21836620","movie","Skandal! Bringing Down Wirecard","Skandal! Bringing Down Wirecard",0,2022,92,"Crime","7.2","James Erskine","Florian Toncar","Lena Kampf"
"tt21837726","movie","The Redeem Team","The Redeem Team",0,2022,97,"Documentary","7.4","Jon Weinbach","LeBron James","LeBron James"
"tt21929356","movie","A Trip to Infinity","A Trip to Infinity",0,2022,79,"Documentary","7","Jonathan Halperin","Alan Lightman","Delilah Gates"
"tt21929748","movie","BS High","BS High",0,2023,95,"Documentary","7.2","Travon Free","Korey Coleman","Baker Machado"
"tt21932820","movie","Identity","Identity",0,2022,129,"Thriller","7.7","Sunil_Ponnam","Amaresh Raju","Bhagyalakshmi"
"tt21933110","movie","Old People","Old People",0,2022,101,"Horror","5.1","Andy Fetscher","Jolene Andersen","Jolene Andersen"
"tt21935200","movie","Siren","Siren",0,2024,154,"Action","6.4","Anthony Bhagyaraj","Keerthy Suresh","Samuthirakani"
"tt21935486","movie","Sindhooram","Sindhooram",0,2023,136,"Drama","6.6","Shyam Tummalapalli","Chakrapani Ananda","Asha"
"tt21940010","movie","A Million Miles Away","A Million Miles Away",0,2023,121,"Biography","7.3","Alejandra Márquez Abella","Michael Peña","Rosa Salazar"
"tt21942866","movie","Dream Scenario","Dream Scenario",0,2023,102,"Comedy","6.9","Kristoffer Borgli","Lily Bird","Nicolas Cage"
"tt21946058","movie","Hunt","Hunt",0,2023,132,"Action","5.4","Mahesh Surapaneni","Sudheer Babu Posani","Meka Srikanth"
"tt21983580","movie","Rahasya","Rahasya",0,2022,120,"Thriller","7.7","Shiva Sri","Nivas Sistu","Saarh Aachar"
"tt21983758","movie","The Teacher","The Teacher",0,2022,121,"Drama","6.5","Vivek","Amala Paul","Hakkim Shah"
"tt21988182","movie","T.I.M.","T.1.M.",0,2023,101,"Sci-Fi","5.5","Spencer Brown","Georgina Campbell","Eamon Farren"
"tt21989120","movie","Ugram","Ugram",0,2023,146,"Action","6.5","Vijay Kanakamedala","Allari Naresh","Mirnaa"
"tt21991654","movie","Sympathy for the Devil","Sympathy for the Devil",0,2023,90,"Action","5.5","Yuval Adler","Nicolas Cage","Joel Kinnaman"
"tt21994906","movie","Your Christmas or Mine?","Your Christmas or Mine?",0,2022,95,"Comedy","6.4","Jim O'Hanlon","Asa Butterfield","Cora Kirk"
"tt21996838","movie","Mister Organ","Mister Organ",0,2022,96,"Documentary","6.6","David Farrier","David Farrier","Michael Organ"
"tt21998526","movie","Zwigato","Zwigato",0,2022,105,"Drama","6.8","Nandita Das","Kapil Sharma","Shahana Goswami"
"tt22000754","movie","Paga Paga Paga","Paga Paga Paga",0,2022,129,"Comedy","7.3","Ravi Sri Durga Prasad","Koti","Abhilash Sunkara"
"tt22001304","movie","Adagio","Adagio",0,2023,127,"Action","6.6","Stefano Sollima","Pierfrancesco Favino","Toni Servillo"
"tt22071864","movie","Jumping from High Places","Per lanciarsi dalle stelle",0,2022,88,"Comedy","5.8","Andrea Jublin","Federica Torchetti","Cristiano Caccamo"
"tt22072116","movie","Bharateeyans","Bharateeyans",0,2023,157,"Action","7.3","Deena Raj","Shankar Naidu Adusumilli","Sonam Thendup Barphungpa"
"tt22169746","movie","Ranasthali","Ranasthali",0,2022,140,"Action","8.3","Parasuram Srinivas","Ammu Abhirami","Banerjee"
"tt22170036","movie","Captain Miller","Captain Miller",0,2024,157,"Action","6.5","Arun Matheswaran","Dhanush","Dhanush"
"tt22180518","movie","Disco Boy","Disco Boy",0,2023,92,"Drama","6.4","Giacomo Abbruzzese","Morr Ndiaye","Wahab Oladiti"
"tt22184976","movie","Minions & More 1","Minions & More 1",0,2022,48,"Adventure","6.5","Pierre Coffin","Pierre Coffin","Miranda Cosgrove"
"tt22185848","movie","¡Que viva México!","¡Que viva México!",0,2023,191,"Comedy","5.6","Luis Estrada","Damián Alcázar","Damián Alcázar"
"tt22188452","movie","Haddi","Haddi",0,2023,134,"Crime","5.6","Akshat Ajay Sharma","Nawazuddin Siddiqui","Nawazuddin Siddiqui"
"tt22297570","movie","4 Years","4 Years",0,2022,122,"Romance","5.2","Ranjith Sankar","Sarjano Khalid","Priya Prakash Varrier"
"tt22297828","movie","Chor Nikal Ke Bhaga","Chor Nikal Ke Bhaga",0,2023,110,"Crime","7.2","Ajay Singh","Yami Gautam","Sunny Kaushal"
"tt22302170","movie","This Is Christmas","This Is Christmas",0,2022,111,"Comedy","7","Chris Foggin","Alfred Enoch","Kaya Scodelario"
"tt22309174","movie","Kasargold","Kasargold",0,2023,139,"Action","5.3","Mridul Nair","Asif Ali","Sunny Wayne"
"tt22408160","movie","Kinds of Kindness","Kinds of Kindness",0,2024,164,"Comedy","7","Yorgos Lanthimos","Emma Stone","Emma Stone"
"tt2241557","movie","Shoplifters of the World","Shoplifters of the World",0,2021,90,"Comedy","5.5","Stephen Kijak","Helena Howard","Ellar Coltrane"
"tt22437050","movie","Wild Is the Wind","Wild Is the Wind",0,2022,123,"Crime","5.6","Fabian Medea","Mothusi Magano","Frank Rautenbach"
"tt22486094","movie","Ori Devuda","Ori Devuda",0,2022,143,"Comedy","7.1","Ashwath Marimuthu","Vishwak Sen","Mithila Palkar"
"tt22487338","movie","The Nature of Love","Simple comme Sylvain",0,2023,110,"Comedy","7","Monia Chokri","Magalie Lépine Blondeau","Pierre-Yves Cardinal"
"tt22488024","movie","Sakra","Tin lung baat bou",0,2023,130,"Action","5.7","Donnie Yen","Donnie Yen","Yuqi Chen"
"tt22488728","movie","Love Today","Love Today",0,2022,154,"Comedy","8","Pradeep Ranganathan","Pradeep Ranganathan","Ivana"
"tt22489044","movie","Inti Number 13","Inti Number - 13",0,2024,127,"Mystery","8.2","PannaRoyal","Anandraj","Naveed Babu"
"tt22489564","movie","Har Har Mahadev","Har Har Mahadev",0,2022,161,"Action","7.4","Abhijeet Shirish Deshpande","Sharad Kelkar","Subodh Bhave"
"tt22494914","movie","The Apology","The Apology",0,2022,92,"Crime","5.2","Alison Locke","Anna Gunn","Linus Roache"
"tt22496012","movie","Jagged Mind","Jagged Mind",0,2023,88,"Horror","4.4","Kelley Kali","Maisie Richardson-Sellers","Shannon Woodward"
"tt22497768","movie","Alkhallat+","Alkhallat+",0,2022,118,"Comedy","6.8","Fahad Alammari","Fouz Abdullah","Zyad Alamri"
"tt22505214","movie","Brave Citizen","Yonggamhan simin",0,2023,112,"Action","6.6","Park Jin-Pyo","Shin Hye-sun","Lee Tae Gyun"
"tt22507484","movie","Target","Taget",0,2023,101,"Crime","6.5","Park Hee-kon","Shin Hye-sun","Im Chul-soo"
"tt22639512","movie","Bhaag Saale","Bhaag Saale",0,2023,121,"Comedy","5.5","Praneeth Bramandapally","Sri Simha Koduri","Neha Solanki"
"tt22640398","movie","V/H/S/85","V/H/S/85",0,2023,110,"Horror","5.6","David Bruckner","Alex Galick","Alex Galick"
"tt22643896","movie","Love & Revolution","Te estoy amando locamente",0,2023,106,"Comedy","7.1","Alejandro Marín","Ana Wagener","Omar Banana"
"tt22656762","movie","Dive","La caída",0,2022,95,"Drama","6.9","Lucía Puenzo","Karla Souza","Hernán Mendoza"
"tt22769820","movie","Legion of Super-Heroes","Legion of Super-Heroes",0,2023,83,"Action","5.8","Jeff Wamester","Meg Donnelly","Meg Donnelly"
"tt22769974","movie","Dudes: Again!","Munje: opet!",0,2023,95,"Comedy","4.9","Radivoje Andric","Sergej Trifunovic","Boris Milivojevic"
"tt22773644","movie","The Dead Don't Hurt","The Dead Don't Hurt",0,2023,129,"Drama","6.8","Viggo Mortensen","Vicky Krieps","Viggo Mortensen"
"tt22774688","movie","The Soccer Football Movie","The Soccer Football Movie",0,2022,73,"Animation","3.1","Mitch Schauer","Zlatan Ibrahimovic","Megan Rapinoe"
"tt22777288","movie","Mutt","Mutt",0,2023,87,"Drama","6.3","Vuk Lungulov-Klotz","Lio Mehiel","Cole Doman"
"tt22778346","movie","The Seeding","The Seeding",0,2023,100,"Horror","5","Barnaby Clay","Scott Haze","Kate Lyn Sheil"
"tt22853444","movie","Behind Closed Doors","Behind Closed Doors",0,2023,64,"Documentary","8.9","Michael Oswald","Mirza Shahzad Akbar","Fawad Chaudry"
"tt22863968","movie","Something in the Water","Something in the Water",0,2024,86,"Thriller","4.2","Hayley Easton Street","Hiftu Quasem","Natalie Mitson"
"tt22866358","movie","The Book of Clarence","The Book of Clarence",0,2023,129,"Adventure","5.7","Jeymes Samuel","LaKeith Stanfield","LaKeith Stanfield"
"tt22868842","movie","Lonely Castle in the Mirror","Kagami no kojô",0,2022,116,"Adventure","6.9","Francesca Calo","Ami Tôma","Mana Ashida"
"tt22868844","movie","Black Clover: Sword of the Wizard King","Burakku Kurôbâ: Mahôtei no Ken",0,2023,110,"Action","7.4","Ayataka Tanemura","Bryn Apprill","Bryn Apprill"
"tt22869490","movie","Crakk: Jeetega... Toh Jiyegaa","Crakk: Jeetega... Toh Jiyegaa",0,2024,154,"Action","4.8","Aditya Datt","Vidyut Jammwal","Arjun Rampal"
"tt22987820","movie","Tillu Square","Tillu Square",0,2024,137,"Action","6.7","Mallik Ram","Anupama Parameswaran","Sidhu Jonnalagadda"
"tt22987848","movie","Ripper's Revenge","Ripper's Revenge",0,2023,85,"Drama","4.1","Steve Lawson","Chris Bell","Rachel Warren"
"tt22988228","movie","Racionais MC's: From the Streets of São Paulo","Racionais MC's: From the Streets of Sao Paulo",0,2022,116,"Documentary","8.2","Juliana Vicente","Ice Blue","Mano Brown"
"tt23118976","movie","Selina's Gold","Selina's Gold",0,2022,113,"Drama","5.8","Mac Alejandre","Angeli Khang","Gold Aceron"
"tt2316548","movie","Beautiful Disaster","Beautiful Disaster",0,2023,96,"Comedy","5.3","Roger Kumble","Dylan Sprouse","Virginia Gardner"
"tt23173980","movie","Darkness of Man","Darkness of Man",0,2024,109,"Action","4.4","James Cullen Bressack","Jean-Claude Van Damme","Kristanna Loken"
"tt23177868","movie","Mummies","Mummies",0,2023,88,"Adventure","5.9","Juan Jesús García Galocha","Óscar Barberán","Ana Esther Alborg"
"tt23183388","movie","Chaver","Chaaver",0,2023,128,"Crime","6.3","Tinu Pappachan","Antony Varghese","Kunchacko Boban"
"tt23319892","movie","French Girl","French Girl",0,2024,106,"Comedy","5.3","James A. Woods","Zach Braff","Evelyne Brochu"
"tt23330554","movie","Winnie-the-Pooh: Blood and Honey 2","Winnie-the-Pooh: Blood and Honey 2",0,2024,93,"Horror","4.6","Rhys Frake-Waterfield","Scott Chambers","Tallulah Evans"
"tt23334464","movie","10 Days of a Good Man","Iyi Adamin 10 Günü",0,2023,124,"Crime","6.5","Uluç Bayraktar","Nejat Isler","Nur Fettahoglu"
"tt23334616","movie","Last Call for Istanbul","Istanbul Için Son Çagri",0,2023,91,"Drama","5.3","Gonenc Uyanik","Kivanç Tatlitug","Beren Saat"
"tt23343786","movie","Lesson Plan","Plan lekcji",0,2022,101,"Action","5","Daniel Markowicz","Piotr Witkowski","Jan Wieczorkowski"
"tt2353868","movie","True Spirit","True Spirit",0,2023,109,"Adventure","6.8","Sarah Spillane","Alyla Browne","Teagan Croft"
"tt23554840","movie","The Vaccine War","The Vaccine War",0,2023,161,"Drama","7.1","Vivek Agnihotri","Anupam Kher","Nana Patekar"
"tt2365971","movie","Sweetwater","Sweetwater",0,2023,118,"Biography","6","Martin Guigui","Everett Osborne","Cary Elwes"
"tt23666832","movie","Ome Cor","Ome Cor",0,2022,88,"Comedy","6.1","Martin van Waardenberg","Martin van Waardenberg","Floortje van Waardenberg"
"tt23752056","movie","Mission: Chapter 1","Mission: Chapter 1",0,2024,144,"Action","5.9","A.L. Vijay","Arun Vijay","Amy Jackson"
"tt23770418","movie","Kaguya-sama: Love Is War - The First Kiss That Never Ends","Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai",0,2022,96,"Animation","8.5","Mamoru Hatakeyama","AmaLee","AmaLee"
"tt23770924","movie","Hostel Hudugaru Bekagiddare","Hostel Hudugaru Bekagiddare",0,2023,144,"Comedy","7.3","Nithin Krishnamurthy","Manjunath","Manjunath"
"tt23772282","movie","PT Sir","PT Sir",0,2024,130,"Comedy","7","Karthik Venugopalan","Abhinakshatra","Hiphop Tamizha Adhi"
"tt23778968","movie","Thelma","Thelma",0,2024,98,"Action","7.7","Josh Margolin","June Squibb","Fred Hechinger"
"tt23846664","movie","Extra Ordinary Man","Extra Ordinary Man",0,2023,157,"Action","5","Vakkantham Vamsi","Nithiin","Sreeleela"
"tt23846874","movie","Sajini Shinde Ka Viral Video","Sajini Shinde Ka Viral Video",0,2023,116,"Crime","6.3","Mikhil Musale","Nimrat Kaur","Radhika Madan"
"tt23849204","movie","12th Fail","12th Fail",0,2023,147,"Biography","8.9","Vidhu Vinod Chopra","Vikrant Massey","Medha Shankr"
"tt23950956","movie","This Place Rules","This Place Rules",0,2022,82,"Crime","7.2","Andrew Callaghan","Andrew Callaghan","Joker Gang"
"tt23951378","movie","Leheraee","Leheraee",0,2022,137,"Romance","7.6","Ramakrishna Paramahamsa","Ranjith Sommi","Sowmya Menon"
"tt23952060","movie","Katha Venuka Katha","Katha Venuka Katha",0,2023,121,"Crime","7","E Krishna Chaithanya","Sunil","Raghu Babu"
"tt2397461","movie","Clifford the Big Red Dog","Clifford the Big Red Dog",0,2021,96,"Adventure","5.9","Walt Becker","Darby Camp","Jack Whitehall"
"tt24076146","movie","The Persian Version","The Persian Version",0,2023,107,"Comedy","6.2","Maryam Keshavarz","Layla Mohammadi","Niousha Noor"
"tt24079788","movie","Victim/Suspect","Victim/Suspect",0,2023,90,"Crime","6.8","Nancy Schwartzman","Lisa Avalos","Dyanie Bermeo"
